COMPANYID;CEQID;CANID;DATA;DT_INTEGRACAO;LAT;LON;ALT;DIRECTION;SPEED;FAMILYCODE;FUNCTION;ERRORTAGS;TYPE;TEXT;UNIFIEDVALUE;UOM;VALUE
ACC000028047;CEQ000439555;7411;22/09/2023 04:33:19;22/09/2023 08:23:32;-22.639133;-50.091873;536.77;8;;BC_HYD_PRESS;last;;Numeric;;340;KPA;340
ACC000028047;CEQ000439555;7411;22/09/2023 04:31:19;22/09/2023 08:23:32;-22.639303;-50.091953;532.14;0;;BC_HYD_PRESS;last;;Numeric;;355;KPA;355
ACC000028047;CEQ000439555;7411;22/09/2023 04:30:19;22/09/2023 08:23:32;-22.6393;-50.091957;532.47;0;;BC_HYD_PRESS;last;;Numeric;;335;KPA;335
ACC000028047;CEQ000439555;7411;22/09/2023 02:03:00;22/09/2023 05:14:37;-22.638279;-50.091892;539.76;182;;BC_HYD_PRESS;last;;Numeric;;5315;KPA;5315
ACC000028047;CEQ000439555;7411;22/09/2023 02:00:00;22/09/2023 05:14:37;-22.635242;-50.09201;558.48;168.2;;BC_HYD_PRESS;last;;Numeric;;4890;KPA;4890
ACC000028047;CEQ000439555;7411;22/09/2023 02:12:03;22/09/2023 05:14:37;-22.64461;-50.09359;546.99;0;;BC_HYD_PRESS;last;;Numeric;;2115;KPA;2115
ACC000028047;CEQ000439555;7411;22/09/2023 02:11:02;22/09/2023 05:14:37;-22.644775;-50.093758;536.73;86.6;;BC_HYD_PRESS;last;;Numeric;;410;KPA;410
ACC000028047;CEQ000439555;7411;22/09/2023 04:34:19;22/09/2023 08:23:32;-22.638166;-50.09178;532.05;2.3;;BC_HYD_PRESS;last;;Numeric;;360;KPA;360
ACC000028047;CEQ000439555;7411;22/09/2023 04:32:20;22/09/2023 08:23:32;-22.639332;-50.091976;534.73;0;;BC_HYD_PRESS;last;;Numeric;;2045;KPA;2045
ACC000028047;CEQ000439555;7411;22/09/2023 04:29:19;22/09/2023 08:23:32;-22.6393;-50.091957;532.19;0;;BC_HYD_PRESS;last;;Numeric;;240;KPA;240
ACC000028047;CEQ000439555;7411;22/09/2023 04:25:18;22/09/2023 08:23:32;-22.639313;-50.091957;533.08;0;;BC_HYD_PRESS;last;;Numeric;;245;KPA;245
ACC000028047;CEQ000439555;7411;22/09/2023 01:59:00;22/09/2023 05:14:37;-22.634792;-50.092125;538.95;137.5;;BC_HYD_PRESS;last;;Numeric;;5375;KPA;5375
ACC000028047;CEQ000439555;7411;22/09/2023 01:53:59;22/09/2023 05:14:37;-22.63862;-50.09188;539.72;10.8;;BC_HYD_PRESS;last;;Numeric;;7720;KPA;7720
ACC000028047;CEQ000439555;7411;22/09/2023 01:43:58;22/09/2023 04:54:57;-22.639494;-50.09196;538.79;0;;BC_HYD_PRESS;last;;Numeric;;305;KPA;305
ACC000028047;CEQ000439555;7411;22/09/2023 03:12:28;22/09/2023 06:35:18;-22.63808;-50.091793;537.92;0;;BC_HYD_PRESS;last;;Numeric;;305;KPA;305
ACC000028047;CEQ000439555;7411;22/09/2023 00:31:31;22/09/2023 03:36:10;-22.63464;-50.08658;559.09;0;;BC_HYD_PRESS;last;;Numeric;;430;KPA;430
ACC000028047;CEQ000439555;7411;22/09/2023 00:30:31;22/09/2023 03:36:10;-22.634636;-50.086582;558.37;0;;BC_HYD_PRESS;last;;Numeric;;425;KPA;425
ACC000028047;CEQ000439555;7411;22/09/2023 04:24:19;22/09/2023 08:23:32;-22.639315;-50.09196;532.88;0;;BC_HYD_PRESS;last;;Numeric;;245;KPA;245
ACC000028047;CEQ000439555;7411;22/09/2023 04:23:18;22/09/2023 08:23:32;-22.639313;-50.091957;533.51;0;;BC_HYD_PRESS;last;;Numeric;;245;KPA;245
ACC000028047;CEQ000439555;7411;22/09/2023 05:15:26;22/09/2023 08:33:35;-22.638742;-50.091827;544.93;185.8;;BC_HYD_PRESS;last;;Numeric;;8705;KPA;8705
ACC000028047;CEQ000439555;7411;22/09/2023 01:52:58;22/09/2023 05:14:37;-22.639257;-50.09196;536.48;0;;BC_HYD_PRESS;last;;Numeric;;3385;KPA;3385
ACC000028047;CEQ000439555;7411;22/09/2023 01:51:59;22/09/2023 05:14:37;-22.639494;-50.09198;541.73;0;;BC_HYD_PRESS;last;;Numeric;;400;KPA;400
ACC000028047;CEQ000439555;7411;22/09/2023 03:11:28;22/09/2023 06:35:18;-22.638077;-50.091793;538.67;0;;BC_HYD_PRESS;last;;Numeric;;305;KPA;305
ACC000028047;CEQ000439555;7411;22/09/2023 04:28:19;22/09/2023 08:23:32;-22.639303;-50.091953;532.27;0;;BC_HYD_PRESS;last;;Numeric;;245;KPA;245
ACC000028047;CEQ000439555;7411;22/09/2023 01:22:39;22/09/2023 04:36:16;-22.639574;-50.091953;548.78;199.2;;BC_HYD_PRESS;last;;Numeric;;4830;KPA;4830
ACC000028047;CEQ000439555;7411;22/09/2023 02:06:01;22/09/2023 05:14:37;-22.64025;-50.092148;533.35;198.2;;BC_HYD_PRESS;last;;Numeric;;6315;KPA;6315
ACC000028047;CEQ000439555;7411;22/09/2023 02:05:01;22/09/2023 05:14:37;-22.639473;-50.091957;532.15;190.5;;BC_HYD_PRESS;last;;Numeric;;4750;KPA;4750
ACC000028047;CEQ000439555;7411;22/09/2023 02:02:01;22/09/2023 05:14:37;-22.637295;-50.091858;539.79;182.8;;BC_HYD_PRESS;last;;Numeric;;6455;KPA;6455
ACC000028047;CEQ000439555;7411;22/09/2023 02:01:01;22/09/2023 05:14:37;-22.636282;-50.09188;538.61;178.6;;BC_HYD_PRESS;last;;Numeric;;6165;KPA;6165
ACC000028047;CEQ000439555;7411;22/09/2023 01:58:00;22/09/2023 05:14:37;-22.634813;-50.09208;540.97;346.6;;BC_HYD_PRESS;last;;Numeric;;4265;KPA;4265
ACC000028047;CEQ000439555;7411;22/09/2023 03:10:27;22/09/2023 06:35:18;-22.638077;-50.091793;538.66;0;;BC_HYD_PRESS;last;;Numeric;;305;KPA;305
ACC000028047;CEQ000439555;7411;22/09/2023 02:22:03;22/09/2023 05:44:23;-22.63594;-50.091743;545.47;171;;BC_HYD_PRESS;last;;Numeric;;1940;KPA;1940
ACC000028047;CEQ000439555;7411;22/09/2023 01:56:59;22/09/2023 05:14:37;-22.635834;-50.091824;538.98;353.4;;BC_HYD_PRESS;last;;Numeric;;4995;KPA;4995
ACC000028047;CEQ000439555;7411;22/09/2023 01:55:59;22/09/2023 05:14:37;-22.636774;-50.091785;541.05;357.3;;BC_HYD_PRESS;last;;Numeric;;6425;KPA;6425
ACC000028047;CEQ000439555;7411;22/09/2023 01:50:58;22/09/2023 05:14:37;-22.639498;-50.091976;540.93;0;;BC_HYD_PRESS;last;;Numeric;;310;KPA;310
ACC000028047;CEQ000439555;7411;22/09/2023 02:26:00;22/09/2023 05:44:23;-22.635944;-50.091724;550.28;0;;BC_HYD_PRESS;last;;Numeric;;320;KPA;320
ACC000028047;CEQ000439555;7411;22/09/2023 02:25:03;22/09/2023 05:44:23;-22.635948;-50.09173;549.15;0;;BC_HYD_PRESS;last;;Numeric;;320;KPA;320
ACC000028047;CEQ000439555;7411;22/09/2023 02:21:04;22/09/2023 05:44:23;-22.636557;-50.091698;549.6;359.4;;BC_HYD_PRESS;last;;Numeric;;7095;KPA;7095
ACC000028047;CEQ000439555;7411;22/09/2023 02:17:03;22/09/2023 05:44:23;-22.63951;-50.091896;545.42;13.2;;BC_HYD_PRESS;last;;Numeric;;3715;KPA;3715
ACC000028047;CEQ000439555;7411;22/09/2023 02:16:03;22/09/2023 05:44:23;-22.640549;-50.09217;547.15;17.2;;BC_HYD_PRESS;last;;Numeric;;5730;KPA;5730
ACC000028047;CEQ000439555;7411;22/09/2023 01:47:58;22/09/2023 04:54:57;-22.6395;-50.09197;541.87;0;;BC_HYD_PRESS;last;;Numeric;;305;KPA;305
ACC000028047;CEQ000439555;7411;22/09/2023 01:46:57;22/09/2023 04:54:57;-22.6395;-50.091965;540.98;0;;BC_HYD_PRESS;last;;Numeric;;310;KPA;310
ACC000028047;CEQ000439555;7411;22/09/2023 02:15:02;22/09/2023 05:24:24;-22.641624;-50.092525;544.47;16.9;;BC_HYD_PRESS;last;;Numeric;;4875;KPA;4875
ACC000028047;CEQ000439555;7411;22/09/2023 02:14:03;22/09/2023 05:14:37;-22.642641;-50.092896;546.74;19.4;;BC_HYD_PRESS;last;;Numeric;;8805;KPA;8805
ACC000028047;CEQ000439555;7411;22/09/2023 02:08:01;22/09/2023 05:14:37;-22.642246;-50.092834;534.06;198.9;;BC_HYD_PRESS;last;;Numeric;;5070;KPA;5070
ACC000028047;CEQ000439555;7411;22/09/2023 02:24:53;22/09/2023 05:44:23;-22.635948;-50.09173;548.99;0;;BC_HYD_PRESS;last;;Numeric;;330;KPA;330
ACC000028047;CEQ000439555;7411;22/09/2023 02:13:02;22/09/2023 05:14:37;-22.643673;-50.093266;546.97;16.8;;BC_HYD_PRESS;last;;Numeric;;5805;KPA;5805
ACC000028047;CEQ000439555;7411;22/09/2023 00:14:28;22/09/2023 03:24:49;-22.645336;-50.089153;564.49;195.8;;BC_HYD_PRESS;last;;Numeric;;4770;KPA;4770
ACC000028047;CEQ000439555;7411;21/09/2023 23:36:13;22/09/2023 03:06:53;-22.63954;-50.08741;551.63;4.3;;BC_HYD_PRESS;last;;Numeric;;415;KPA;415
ACC000028047;CEQ000439555;7411;22/09/2023 00:25:30;22/09/2023 03:36:10;-22.639246;-50.087307;557.06;12.3;;BC_HYD_PRESS;last;;Numeric;;4870;KPA;4870
ACC000028047;CEQ000439555;7411;22/09/2023 07:04:59;22/09/2023 10:44:45;-22.644512;-50.094215;531.03;0;;BC_HYD_PRESS;last;;Numeric;;3175;KPA;3175
ACC000028047;CEQ000439555;7411;22/09/2023 07:03:59;22/09/2023 10:44:45;-22.643606;-50.093796;528.51;206.2;;BC_HYD_PRESS;last;;Numeric;;6510;KPA;6510
ACC000028047;CEQ000439555;7411;22/09/2023 07:02:58;22/09/2023 10:44:45;-22.642597;-50.093254;529.12;210.6;;BC_HYD_PRESS;last;;Numeric;;5385;KPA;5385
ACC000028047;CEQ000439555;7411;22/09/2023 02:20:03;22/09/2023 05:44:23;-22.637474;-50.09169;550.04;2.6;;BC_HYD_PRESS;last;;Numeric;;5255;KPA;5255
ACC000028047;CEQ000439555;7411;22/09/2023 02:19:03;22/09/2023 05:44:23;-22.638353;-50.091736;547.66;4.5;;BC_HYD_PRESS;last;;Numeric;;5320;KPA;5320
ACC000028047;CEQ000439555;7411;22/09/2023 03:09:28;22/09/2023 06:35:18;-22.638073;-50.091797;538.97;0;;BC_HYD_PRESS;last;;Numeric;;300;KPA;300
ACC000028047;CEQ000439555;7411;21/09/2023 23:46:20;22/09/2023 03:06:53;-22.637657;-50.087055;554.59;0;;BC_HYD_PRESS;last;;Numeric;;310;KPA;310
ACC000028047;CEQ000439555;7411;21/09/2023 23:45:20;22/09/2023 03:06:53;-22.637653;-50.08706;553.74;0;;BC_HYD_PRESS;last;;Numeric;;315;KPA;315
ACC000028047;CEQ000439555;7411;22/09/2023 02:53:04;22/09/2023 06:35:18;-22.638803;-50.09182;538.69;7.2;;BC_HYD_PRESS;last;;Numeric;;5640;KPA;5640
ACC000028047;CEQ000439555;7411;22/09/2023 00:35:32;22/09/2023 03:45:45;-22.635727;-50.08682;564.84;188.1;;BC_HYD_PRESS;last;;Numeric;;4355;KPA;4355
ACC000028047;CEQ000439555;7411;22/09/2023 00:34:32;22/09/2023 03:45:45;-22.634642;-50.086628;566.49;181;;BC_HYD_PRESS;last;;Numeric;;4330;KPA;4330
ACC000028047;CEQ000439555;7411;22/09/2023 00:24:29;22/09/2023 03:36:10;-22.64008;-50.087505;558;14.3;;BC_HYD_PRESS;last;;Numeric;;5520;KPA;5520
ACC000028047;CEQ000439555;7411;22/09/2023 07:10:00;22/09/2023 10:44:45;-22.641558;-50.09272;526.75;204.4;;BC_HYD_PRESS;last;;Numeric;;4815;KPA;4815
ACC000028047;CEQ000439555;7411;22/09/2023 07:07:58;22/09/2023 10:44:45;-22.642525;-50.0931;527.91;23.9;;BC_HYD_PRESS;last;;Numeric;;5760;KPA;5760
ACC000028047;CEQ000439555;7411;22/09/2023 07:08:59;22/09/2023 10:44:45;-22.641556;-50.092587;529.94;13.7;;BC_HYD_PRESS;last;;Numeric;;3330;KPA;3330
ACC000028047;CEQ000439555;7411;22/09/2023 07:06:58;22/09/2023 10:44:45;-22.643475;-50.09364;528.75;26.1;;BC_HYD_PRESS;last;;Numeric;;6095;KPA;6095
ACC000028047;CEQ000439555;7411;22/09/2023 07:05:58;22/09/2023 10:44:45;-22.644455;-50.094135;529.2;19.2;;BC_HYD_PRESS;last;;Numeric;;5770;KPA;5770
ACC000028047;CEQ000439555;7411;22/09/2023 01:21:39;22/09/2023 04:23:28;-22.63937;-50.09195;548;191.6;;BC_HYD_PRESS;last;;Numeric;;3280;KPA;3280
ACC000028047;CEQ000439555;7411;22/09/2023 01:54:59;22/09/2023 05:14:37;-22.637693;-50.091805;539.87;1.6;;BC_HYD_PRESS;last;;Numeric;;7300;KPA;7300
ACC000028047;CEQ000439555;7411;22/09/2023 01:49:58;22/09/2023 04:54:57;-22.6395;-50.091972;540.98;0;;BC_HYD_PRESS;last;;Numeric;;315;KPA;315
ACC000028047;CEQ000439555;7411;22/09/2023 01:48:58;22/09/2023 04:54:57;-22.639502;-50.09197;541.81;0;;BC_HYD_PRESS;last;;Numeric;;315;KPA;315
ACC000028047;CEQ000439555;7411;22/09/2023 02:10:02;22/09/2023 05:14:37;-22.644234;-50.093533;537.41;201.8;;BC_HYD_PRESS;last;;Numeric;;5505;KPA;5505
ACC000028047;CEQ000439555;7411;22/09/2023 02:09:01;22/09/2023 05:14:37;-22.643236;-50.093178;536.33;196.7;;BC_HYD_PRESS;last;;Numeric;;4715;KPA;4715
ACC000028047;CEQ000439555;7411;22/09/2023 02:55:04;22/09/2023 06:35:18;-22.63807;-50.091793;535.55;0;;BC_HYD_PRESS;last;;Numeric;;420;KPA;420
ACC000028047;CEQ000439555;7411;22/09/2023 00:23:29;22/09/2023 03:36:10;-22.641077;-50.08782;558.73;16.9;;BC_HYD_PRESS;last;;Numeric;;5080;KPA;5080
ACC000028047;CEQ000439555;7411;22/09/2023 07:10:59;22/09/2023 10:44:45;-22.642256;-50.093098;519.34;206.7;;BC_HYD_PRESS;last;;Numeric;;6630;KPA;6630
ACC000028047;CEQ000439555;7411;22/09/2023 01:45:58;22/09/2023 04:54:57;-22.639496;-50.09196;539.99;0;;BC_HYD_PRESS;last;;Numeric;;310;KPA;310
ACC000028047;CEQ000439555;7411;22/09/2023 03:08:27;22/09/2023 06:35:18;-22.638073;-50.091785;539.28;0;;BC_HYD_PRESS;last;;Numeric;;300;KPA;300
ACC000028047;CEQ000439555;7411;22/09/2023 02:52:04;22/09/2023 06:35:18;-22.639439;-50.091904;538.22;334.8;;BC_HYD_PRESS;last;;Numeric;;3355;KPA;3355
ACC000028047;CEQ000439555;7411;22/09/2023 02:51:04;22/09/2023 06:35:18;-22.640089;-50.092003;536.19;15.7;;BC_HYD_PRESS;last;;Numeric;;5865;KPA;5865
ACC000028047;CEQ000439555;7411;21/09/2023 23:44:20;22/09/2023 03:06:53;-22.637648;-50.087063;553.41;0;;BC_HYD_PRESS;last;;Numeric;;310;KPA;310
ACC000028047;CEQ000439555;7411;21/09/2023 23:43:20;22/09/2023 03:06:53;-22.637644;-50.087067;552.43;0;;BC_HYD_PRESS;last;;Numeric;;310;KPA;310
ACC000028047;CEQ000439555;7411;22/09/2023 06:45:55;22/09/2023 10:44:45;-22.64238;-50.09306;531.57;209.2;;BC_HYD_PRESS;last;;Numeric;;7645;KPA;7645
ACC000028047;CEQ000439555;7411;22/09/2023 06:44:55;22/09/2023 10:44:45;-22.642107;-50.09278;530.03;22.7;;BC_HYD_PRESS;last;;Numeric;;395;KPA;395
ACC000028047;CEQ000439555;7411;22/09/2023 05:37:29;22/09/2023 08:44:28;-22.644068;-50.093506;543.96;21;;BC_HYD_PRESS;last;;Numeric;;3385;KPA;3385
ACC000028047;CEQ000439555;7411;22/09/2023 05:36:28;22/09/2023 08:44:28;-22.644747;-50.093784;540.26;0;;BC_HYD_PRESS;last;;Numeric;;3320;KPA;3320
ACC000028047;CEQ000439555;7411;22/09/2023 06:10:33;22/09/2023 09:33:37;-22.644184;-50.093742;532.31;24.2;;BC_HYD_PRESS;last;;Numeric;;5770;KPA;5770
ACC000028047;CEQ000439555;7411;22/09/2023 06:09:33;22/09/2023 09:33:37;-22.6446;-50.09406;533.69;119.1;;BC_HYD_PRESS;last;;Numeric;;420;KPA;420
ACC000028047;CEQ000439555;7411;22/09/2023 05:49:31;22/09/2023 09:04:02;-22.644506;-50.09377;539.03;24.8;;BC_HYD_PRESS;last;;Numeric;;5505;KPA;5505
ACC000028047;CEQ000439555;7411;22/09/2023 06:48:55;22/09/2023 10:44:45;-22.644478;-50.094074;530.76;19.4;;BC_HYD_PRESS;last;;Numeric;;3020;KPA;3020
ACC000028047;CEQ000439555;7411;22/09/2023 06:47:56;22/09/2023 10:44:45;-22.64452;-50.094166;529.4;201.4;;BC_HYD_PRESS;last;;Numeric;;3950;KPA;3950
ACC000028047;CEQ000439555;7411;22/09/2023 06:43:55;22/09/2023 10:44:45;-22.642841;-50.09321;531.12;25.9;;BC_HYD_PRESS;last;;Numeric;;7665;KPA;7665
ACC000028047;CEQ000439555;7411;22/09/2023 05:35:28;22/09/2023 08:44:28;-22.644688;-50.09382;539.05;24.5;;BC_HYD_PRESS;last;;Numeric;;1870;KPA;1870
ACC000028047;CEQ000439555;7411;22/09/2023 06:08:34;22/09/2023 09:33:37;-22.644238;-50.09389;531.82;200.8;;BC_HYD_PRESS;last;;Numeric;;6405;KPA;6405
ACC000028047;CEQ000439555;7411;22/09/2023 05:48:30;22/09/2023 08:53:17;-22.644646;-50.09394;540.61;343;;BC_HYD_PRESS;last;;Numeric;;420;KPA;420
ACC000028047;CEQ000439555;7411;22/09/2023 06:42:55;22/09/2023 10:44:45;-22.643944;-50.093796;531.79;23.5;;BC_HYD_PRESS;last;;Numeric;;7965;KPA;7965
ACC000028047;CEQ000439555;7411;22/09/2023 05:34:29;22/09/2023 08:44:28;-22.644152;-50.093582;539.84;203.7;;BC_HYD_PRESS;last;;Numeric;;3915;KPA;3915
ACC000028047;CEQ000439555;7411;22/09/2023 06:07:33;22/09/2023 09:33:37;-22.643133;-50.0933;532.76;209.5;;BC_HYD_PRESS;last;;Numeric;;7445;KPA;7445
ACC000028047;CEQ000439555;7411;22/09/2023 05:47:31;22/09/2023 08:53:17;-22.644022;-50.093624;534.41;204.4;;BC_HYD_PRESS;last;;Numeric;;6940;KPA;6940
ACC000028047;CEQ000439555;7411;22/09/2023 05:46:30;22/09/2023 08:53:17;-22.643547;-50.093292;542.39;144.8;;BC_HYD_PRESS;last;;Numeric;;405;KPA;405
ACC000028047;CEQ000439555;7411;22/09/2023 05:44:30;22/09/2023 08:53:17;-22.644684;-50.09391;541.42;294.7;;BC_HYD_PRESS;last;;Numeric;;430;KPA;430
ACC000028047;CEQ000439555;7411;22/09/2023 03:34:09;22/09/2023 07:14:04;-22.639332;-50.091957;542.54;0;;BC_HYD_PRESS;last;;Numeric;;285;KPA;285
ACC000028047;CEQ000439555;7411;22/09/2023 06:41:55;22/09/2023 10:44:45;-22.644619;-50.094086;530.04;346.5;;BC_HYD_PRESS;last;;Numeric;;2980;KPA;2980
ACC000028047;CEQ000439555;7411;22/09/2023 05:33:29;22/09/2023 08:44:28;-22.644482;-50.09367;545.64;23.4;;BC_HYD_PRESS;last;;Numeric;;4670;KPA;4670
ACC000028047;CEQ000439555;7411;22/09/2023 06:06:33;22/09/2023 09:33:37;-22.642971;-50.09304;536.53;42.6;;BC_HYD_PRESS;last;;Numeric;;415;KPA;415
ACC000028047;CEQ000439555;7411;22/09/2023 06:05:33;22/09/2023 09:33:37;-22.643873;-50.093544;536.2;24.7;;BC_HYD_PRESS;last;;Numeric;;5280;KPA;5280
ACC000028047;CEQ000439555;7411;22/09/2023 05:45:30;22/09/2023 08:53:17;-22.644335;-50.093697;540.5;24.4;;BC_HYD_PRESS;last;;Numeric;;7795;KPA;7795
ACC000028047;CEQ000439555;7411;22/09/2023 05:43:30;22/09/2023 08:53:17;-22.644342;-50.09373;536.78;202.3;;BC_HYD_PRESS;last;;Numeric;;5845;KPA;5845
ACC000028047;CEQ000439555;7411;22/09/2023 03:33:10;22/09/2023 07:14:04;-22.639332;-50.091957;542.88;0;;BC_HYD_PRESS;last;;Numeric;;285;KPA;285
ACC000028047;CEQ000439555;7411;22/09/2023 06:30:53;22/09/2023 09:42:47;-22.644249;-50.093853;530.18;23.5;;BC_HYD_PRESS;last;;Numeric;;9340;KPA;9340
ACC000028047;CEQ000439555;7411;22/09/2023 06:40:55;22/09/2023 10:44:45;-22.644184;-50.09398;529.91;208;;BC_HYD_PRESS;last;;Numeric;;6355;KPA;6355
ACC000028047;CEQ000439555;7411;22/09/2023 06:39:54;22/09/2023 10:44:45;-22.642893;-50.093315;533.55;207;;BC_HYD_PRESS;last;;Numeric;;5640;KPA;5640
ACC000028047;CEQ000439555;7411;22/09/2023 03:29:09;22/09/2023 06:35:18;-22.63933;-50.091972;542.12;0;;BC_HYD_PRESS;last;;Numeric;;285;KPA;285
ACC000028047;CEQ000439555;7411;22/09/2023 03:28:08;22/09/2023 06:35:18;-22.639328;-50.09197;541.81;0;;BC_HYD_PRESS;last;;Numeric;;290;KPA;290
ACC000028047;CEQ000439555;7411;22/09/2023 06:29:52;22/09/2023 09:33:37;-22.644596;-50.094097;532.42;326.3;;BC_HYD_PRESS;last;;Numeric;;385;KPA;385
ACC000028047;CEQ000439555;7411;22/09/2023 06:38:55;22/09/2023 10:44:45;-22.64223;-50.092857;529.02;183.7;;BC_HYD_PRESS;last;;Numeric;;3285;KPA;3285
ACC000028047;CEQ000439555;7411;22/09/2023 02:31:01;22/09/2023 05:44:23;-22.63543;-50.091843;548.29;350.9;;BC_HYD_PRESS;last;;Numeric;;5165;KPA;5165
ACC000028047;CEQ000439555;7411;22/09/2023 06:04:32;22/09/2023 09:33:37;-22.644613;-50.093906;534.14;29.9;;BC_HYD_PRESS;last;;Numeric;;3110;KPA;3110
ACC000028047;CEQ000439555;7411;22/09/2023 06:03:32;22/09/2023 09:33:37;-22.644634;-50.093952;536.25;192.2;;BC_HYD_PRESS;last;;Numeric;;425;KPA;425
ACC000028047;CEQ000439555;7411;22/09/2023 06:02:32;22/09/2023 09:33:37;-22.64436;-50.09391;532.75;202.8;;BC_HYD_PRESS;last;;Numeric;;5525;KPA;5525
ACC000028047;CEQ000439555;7411;22/09/2023 03:27:09;22/09/2023 06:35:18;-22.63933;-50.091965;541.02;0;;BC_HYD_PRESS;last;;Numeric;;305;KPA;305
ACC000028047;CEQ000439555;7411;22/09/2023 06:28:52;22/09/2023 09:33:37;-22.64382;-50.09374;534.09;205.8;;BC_HYD_PRESS;last;;Numeric;;8120;KPA;8120
ACC000028047;CEQ000439555;7411;22/09/2023 07:01:57;22/09/2023 10:44:45;-22.641691;-50.092747;528.04;0;;BC_HYD_PRESS;last;;Numeric;;3050;KPA;3050
ACC000028047;CEQ000439555;7411;22/09/2023 06:37:54;22/09/2023 10:44:45;-22.642714;-50.09309;529.83;27.4;;BC_HYD_PRESS;last;;Numeric;;6240;KPA;6240
ACC000028047;CEQ000439555;7411;22/09/2023 02:30:00;22/09/2023 05:44:23;-22.635944;-50.09173;549.12;0;;BC_HYD_PRESS;last;;Numeric;;410;KPA;410
ACC000028047;CEQ000439555;7411;22/09/2023 05:32:28;22/09/2023 08:33:35;-22.644789;-50.093708;542.39;275.5;;BC_HYD_PRESS;last;;Numeric;;525;KPA;525
ACC000028047;CEQ000439555;7411;22/09/2023 03:25:24;22/09/2023 06:35:18;-22.639326;-50.09197;539.85;0;;BC_HYD_PRESS;last;;Numeric;;335;KPA;335
ACC000028047;CEQ000439555;7411;22/09/2023 03:45:12;22/09/2023 07:14:04;-22.639309;-50.091953;540.59;0;;BC_HYD_PRESS;last;;Numeric;;280;KPA;280
ACC000028047;CEQ000439555;7411;22/09/2023 03:44:11;22/09/2023 07:14:04;-22.639309;-50.091957;540.44;0;;BC_HYD_PRESS;last;;Numeric;;275;KPA;275
ACC000028047;CEQ000439555;7411;22/09/2023 07:00:58;22/09/2023 10:44:45;-22.64175;-50.092667;530.72;28.2;;BC_HYD_PRESS;last;;Numeric;;1195;KPA;1195
ACC000028047;CEQ000439555;7411;22/09/2023 06:46:55;22/09/2023 10:44:45;-22.643446;-50.093643;526.42;206.2;;BC_HYD_PRESS;last;;Numeric;;7825;KPA;7825
ACC000028047;CEQ000439555;7411;22/09/2023 06:36:54;22/09/2023 10:44:45;-22.64395;-50.093754;529.94;26.7;;BC_HYD_PRESS;last;;Numeric;;5645;KPA;5645
ACC000028047;CEQ000439555;7411;22/09/2023 06:35:53;22/09/2023 10:44:45;-22.644585;-50.094093;526.68;112;;BC_HYD_PRESS;last;;Numeric;;395;KPA;395
ACC000028047;CEQ000439555;7411;22/09/2023 02:29:00;22/09/2023 05:44:23;-22.635944;-50.091732;549.54;0;;BC_HYD_PRESS;last;;Numeric;;315;KPA;315
ACC000028047;CEQ000439555;7411;22/09/2023 02:28:00;22/09/2023 05:44:23;-22.635939;-50.091724;548.37;0;;BC_HYD_PRESS;last;;Numeric;;315;KPA;315
ACC000028047;CEQ000439555;7411;22/09/2023 06:01:32;22/09/2023 09:33:37;-22.643309;-50.09337;533.15;207.8;;BC_HYD_PRESS;last;;Numeric;;8340;KPA;8340
ACC000028047;CEQ000439555;7411;22/09/2023 03:25:05;22/09/2023 06:35:18;-22.639326;-50.091965;540.09;0;;BC_HYD_PRESS;last;;Numeric;;375;KPA;375
ACC000028047;CEQ000439555;7411;22/09/2023 03:24:05;22/09/2023 06:35:18;-22.63934;-50.091953;543.02;188.7;;BC_HYD_PRESS;last;;Numeric;;375;KPA;375
ACC000028047;CEQ000439555;7411;22/09/2023 03:43:12;22/09/2023 07:14:04;-22.639305;-50.09197;539.76;0;;BC_HYD_PRESS;last;;Numeric;;275;KPA;275
ACC000028047;CEQ000439555;7411;22/09/2023 03:31:09;22/09/2023 07:14:04;-22.639332;-50.09197;543.02;0;;BC_HYD_PRESS;last;;Numeric;;285;KPA;285
ACC000028047;CEQ000439555;7411;22/09/2023 06:59:57;22/09/2023 10:44:45;-22.642641;-50.093174;531.94;23.9;;BC_HYD_PRESS;last;;Numeric;;5315;KPA;5315
ACC000028047;CEQ000439555;7411;22/09/2023 06:58:58;22/09/2023 10:44:45;-22.643604;-50.093697;533.34;25.3;;BC_HYD_PRESS;last;;Numeric;;5145;KPA;5145
ACC000028047;CEQ000439555;7411;22/09/2023 06:34:54;22/09/2023 10:44:45;-22.643929;-50.093826;532.16;207.8;;BC_HYD_PRESS;last;;Numeric;;10415;KPA;10415
ACC000028047;CEQ000439555;7411;22/09/2023 06:00:33;22/09/2023 09:33:37;-22.64303;-50.093094;535.88;153.2;;BC_HYD_PRESS;last;;Numeric;;425;KPA;425
ACC000028047;CEQ000439555;7411;22/09/2023 05:59:32;22/09/2023 09:33:37;-22.64378;-50.09347;539.15;26.8;;BC_HYD_PRESS;last;;Numeric;;5280;KPA;5280
ACC000028047;CEQ000439555;7411;22/09/2023 03:30:09;22/09/2023 06:35:18;-22.639326;-50.091976;541.99;0;;BC_HYD_PRESS;last;;Numeric;;280;KPA;280
ACC000028047;CEQ000439555;7411;22/09/2023 06:57:57;22/09/2023 10:44:45;-22.644527;-50.09413;529.29;21.2;;BC_HYD_PRESS;last;;Numeric;;3730;KPA;3730
